dataset,scenario,method,round,mean_oui,var_oui,beta_alpha,beta_beta,score_mode
cifar10,cifar10_noisy_clients_extended,fedavg,33,0.2393229166666667,0.0023846785227457,,,
cifar10,cifar10_noisy_clients_extended,fedavg,34,0.2329427083333333,0.002159841855367,,,
cifar10,cifar10_noisy_clients_extended,fedavg,35,0.2165364583333333,0.0044634580612182,,,
cifar10,cifar10_noisy_clients_extended,fedavg,36,0.2399739583333333,0.0042116641998291,,,
cifar10,cifar10_noisy_clients_extended,fedavg,37,0.24326171875,0.0049837748209635,,,
cifar10,cifar10_noisy_clients_extended,fedavg,38,0.2449544270833333,0.002331527074178,,,
cifar10,cifar10_noisy_clients_extended,fedavg,39,0.2055338541666666,0.0060937643051147,,,
cifar10,cifar10_noisy_clients_extended,fedavg,40,0.2412434895833333,0.0030071258544921,,,
cifar10,cifar10_noisy_clients_extended,fedavg,41,0.2698567708333333,0.0034197886784871,,,
cifar10,cifar10_noisy_clients_extended,fedavg,42,0.2685546875,0.0043155431747436,,,
cifar10,cifar10_noisy_clients_extended,fedavg,43,0.2671549479166666,0.0032793680826822,,,
cifar10,cifar10_noisy_clients_extended,fedavg,44,0.2661458333333333,0.0016868352890014,,,
cifar10,cifar10_noisy_clients_extended,fedavg,45,0.25751953125,0.0021293719609578,,,
cifar10,cifar10_noisy_clients_extended,fedavg,46,0.262890625,0.0057611306508382,,,
cifar10,cifar10_noisy_clients_extended,fedavg,47,0.2729166666666666,0.0039311329523722,,,
cifar10,cifar10_noisy_clients_extended,fedavg,48,0.2660807291666667,0.0056012471516927,,,
cifar10,cifar10_noisy_clients_extended,fedavg,49,0.2427083333333333,0.0032688458760579,,,
cifar10,cifar10_noisy_clients_extended,fedavg,50,0.2729817708333333,0.0034304857254028,,,
cifar10,cifar10_noisy_clients_extended,fedavg,51,0.2670572916666666,0.0031081279118855,,,
cifar10,cifar10_noisy_clients_extended,fedavg,52,0.2506184895833333,0.0045745372772216,,,
cifar10,cifar10_noisy_clients_extended,fedavg,53,0.2515950520833334,0.0066856543223063,,,
cifar10,cifar10_noisy_clients_extended,fedavg,54,0.2591471354166666,0.0040045181910196,,,
cifar10,cifar10_noisy_clients_extended,fedavg,55,0.3025065104166666,0.0081961870193481,,,
cifar10,cifar10_noisy_clients_extended,fedavg,56,0.2683268229166666,0.0031063159306844,,,
cifar10,cifar10_noisy_clients_extended,fedavg,57,0.2762044270833333,0.003426718711853,,,
cifar10,cifar10_noisy_clients_extended,fedavg,58,0.2703125,0.0021081050237019,,,
cifar10,cifar10_noisy_clients_extended,fedavg,59,0.2586263020833333,0.0049267371495564,,,
cifar10,cifar10_noisy_clients_extended,fedoui,0,0.1614908854166666,0.0082954406738281,1.2760704004502377,6.272722725263473,beta
cifar10,cifar10_noisy_clients_extended,fedoui,1,0.1386393229166666,0.002508807182312,4.961133417783724,26.75048093808727,beta
cifar10,cifar10_noisy_clients_extended,fedoui,2,0.12451171875,0.0018355925877888,4.904326396317825,34.39168479170607,beta
cifar10,cifar10_noisy_clients_extended,fedoui,3,0.1248372395833333,0.0018851439158121,7.6202226253427,40.93676535443903,beta
cifar10,cifar10_noisy_clients_extended,fedoui,4,0.1369791666666666,0.0015176057815551,7.9025764757991555,43.64034270393546,beta
cifar10,cifar10_noisy_clients_extended,fedoui,5,0.1500651041666666,0.0017864227294921,14.369953245488627,82.69358318841873,beta
cifar10,cifar10_noisy_clients_extended,fedoui,6,0.1587890625,0.0006711641947428,33.03847085038287,211.58476957472243,beta
cifar10,cifar10_noisy_clients_extended,fedoui,7,0.1382161458333333,0.0018232345581054,7.865138606369212,63.78879318119372,beta
cifar10,cifar10_noisy_clients_extended,fedoui,8,0.1562174479166666,0.000917100906372,20.358705098087604,110.18177092221111,beta
cifar10,cifar10_noisy_clients_extended,fedoui,9,0.1568684895833333,0.0027317603429158,3.964579903786521,26.60567477601316,beta
cifar10,cifar10_noisy_clients_extended,fedoui,10,0.1769856770833333,0.0014266570409138,74.24455749714494,491.8494624364099,beta
cifar10,cifar10_noisy_clients_extended,fedoui,11,0.152734375,0.0015990575154622,11.301322935358924,87.86367008784191,beta
cifar10,cifar10_noisy_clients_extended,fedoui,12,0.1441731770833333,0.0016730070114135,10.393897912848889,65.68438273588063,beta
cifar10,cifar10_noisy_clients_extended,fedoui,13,0.16181640625,0.0031036218007405,7.542494650489615,48.22295316251663,beta
cifar10,cifar10_noisy_clients_extended,fedoui,14,0.17099609375,0.0012085596720377,36.9838791396976,207.19079680517888,beta
cifar10,cifar10_noisy_clients_extended,fedoui,15,0.2058593749999999,0.0014475981394449,116.65489975120572,405.89373255515767,beta
cifar10,cifar10_noisy_clients_extended,fedoui,16,0.2080078125,0.002587087949117,7.542819350280782,34.252889603656016,beta
cifar10,cifar10_noisy_clients_extended,fedoui,17,0.2121744791666666,0.0017426252365112,19.028664132240955,82.8289002766181,beta
cifar10,cifar10_noisy_clients_extended,fedoui,18,0.21650390625,0.0023963689804077,18.194639655671537,83.17266723990873,beta
cifar10,cifar10_noisy_clients_extended,fedoui,19,0.2033854166666666,0.0025798877080281,17.22085108710285,84.35836269857295,beta
cifar10,cifar10_noisy_clients_extended,fedoui,20,0.2058268229166666,0.002494200070699,16.08177593427835,116.29554365335052,beta
cifar10,cifar10_noisy_clients_extended,fedoui,21,0.1970052083333333,0.0050212860107421,36.905066555113365,229.9790305666104,beta
cifar10,cifar10_noisy_clients_extended,fedoui,22,0.1952799479166666,0.002593461672465,9.39707211669425,48.5006525974749,beta
cifar10,cifar10_noisy_clients_extended,fedoui,23,0.2295572916666667,0.004003628094991,23.26314226418183,96.4426752158292,beta
cifar10,cifar10_noisy_clients_extended,fedoui,24,0.2431966145833333,0.0032290617624918,6.708690391299419,30.95413285810083,beta
cifar10,cifar10_noisy_clients_extended,fedoui,25,0.2097330729166666,0.0040648301442464,25.283908403926542,137.1422033000934,beta
cifar10,cifar10_noisy_clients_extended,fedoui,26,0.2241861979166667,0.0054707924524943,6.538207826116036,26.2328387423755,beta
cifar10,cifar10_noisy_clients_extended,fedoui,27,0.2076822916666666,0.0044394413630167,5.680453402914759,27.053279205890608,beta
cifar10,cifar10_noisy_clients_extended,fedoui,28,0.2071940104166666,0.0063575029373168,9.508060050000571,48.41135393691548,beta
cifar10,cifar10_noisy_clients_extended,fedoui,29,0.2072916666666666,0.0021754662195841,11.711351371054713,44.38043442857122,beta
cifar10,cifar10_noisy_clients_extended,fedoui,30,0.2254557291666666,0.0037702322006225,15.917039841863671,69.68720804715103,beta
cifar10,cifar10_noisy_clients_extended,fedoui,31,0.2337890625,0.0023528337478637,17.927643435695057,68.34071595411575,beta
cifar10,cifar10_noisy_clients_extended,fedoui,32,0.2348307291666667,0.0011581182479858,45.009063503930975,147.83311652964775,beta
cifar10,cifar10_noisy_clients_extended,fedoui,33,0.22216796875,0.0020178476969401,16.226549060459295,73.29923885931613,beta
cifar10,cifar10_noisy_clients_extended,fedoui,34,0.2222981770833333,0.002649172147115,23.6909386562326,107.939670046872,beta
cifar10,cifar10_noisy_clients_extended,fedoui,35,0.2083658854166666,0.0056154330571492,15.20638223507028,82.91167327036115,beta
cifar10,cifar10_noisy_clients_extended,fedoui,36,0.2206705729166666,0.0056180715560913,22.60829319483169,84.72083166148565,beta
cifar10,cifar10_noisy_clients_extended,fedoui,37,0.22548828125,0.0047492504119873,4.522972640036737,17.099454920176235,beta
cifar10,cifar10_noisy_clients_extended,fedoui,38,0.2251302083333333,0.0022745291392008,23.365820826543125,117.54466519454144,beta
cifar10,cifar10_noisy_clients_extended,fedoui,39,0.20380859375,0.004226016998291,8.781850873161762,41.011146325717775,beta
cifar10,cifar10_noisy_clients_extended,fedoui,40,0.2225911458333333,0.0023698012034098,13.618968678371616,52.78971668664046,beta
cifar10,cifar10_noisy_clients_extended,fedoui,41,0.2438802083333333,0.0028407971064249,27.68043659370971,89.98152717531786,beta
cifar10,cifar10_noisy_clients_extended,fedoui,42,0.2570963541666666,0.004103144009908,5.404825329104371,17.418024720392026,beta
cifar10,cifar10_noisy_clients_extended,fedoui,43,0.2570638020833333,0.003904366493225,35.05022671568628,133.61251838235293,beta
cifar10,cifar10_noisy_clients_extended,fedoui,44,0.2460286458333333,0.0016999244689941,21.815147697697665,86.52001836652353,beta
cifar10,cifar10_noisy_clients_extended,fedoui,45,0.251171875,0.0014978090922037,52.68927803386536,170.6295162818554,beta
cifar10,cifar10_noisy_clients_extended,fedoui,46,0.25361328125,0.0046050945917765,6.537190919195224,25.46129618049841,beta
cifar10,cifar10_noisy_clients_extended,fedoui,47,0.2451171875,0.0031193176905314,16.562459131891373,58.48160348340405,beta
cifar10,cifar10_noisy_clients_extended,fedoui,48,0.2477213541666666,0.0042965491612752,5.52775880926796,25.91904686123421,beta
cifar10,cifar10_noisy_clients_extended,fedoui,49,0.2334309895833333,0.0039208491643269,11.308698012317477,46.88279326714532,beta
cifar10,cifar10_noisy_clients_extended,fedoui,50,0.2522135416666666,0.003047227859497,14.838479838355296,54.51160393378447,beta
cifar10,cifar10_noisy_clients_extended,fedoui,51,0.2480794270833333,0.0049344937006632,7.795958065694866,26.807687618186986,beta
cifar10,cifar10_noisy_clients_extended,fedoui,52,0.2421549479166666,0.0037808656692504,9.780465345876545,39.97212538525897,beta
cifar10,cifar10_noisy_clients_extended,fedoui,53,0.2467447916666666,0.0053300619125366,10.855807250958296,42.02881037502312,beta
cifar10,cifar10_noisy_clients_extended,fedoui,54,0.26240234375,0.0038613637288411,17.435083371487647,48.83635453646837,beta
cifar10,cifar10_noisy_clients_extended,fedoui,55,0.2834309895833333,0.0055443048477172,56.8229416879854,183.320237381338,beta
cifar10,cifar10_noisy_clients_extended,fedoui,56,0.2605143229166666,0.0027539491653442,18.737679139165557,64.75833234258174,beta
cifar10,cifar10_noisy_clients_extended,fedoui,57,0.2538411458333333,0.0023750305175781,111.11430663601016,382.08486976309865,beta
cifar10,cifar10_noisy_clients_extended,fedoui,58,0.2529296875,0.0015688021977742,14.49708464336224,57.63612563264813,beta
cifar10,cifar10_noisy_clients_extended,fedoui,59,0.2523763020833333,0.0027349551518758,26.14639867028036,77.58824773951076,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,0,0.1614908854166666,0.0082954406738281,1.2760704004502377,6.272722725263473,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,1,0.1717447916666666,0.0070703585942586,2.042810360378461,6.3750480260502895,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,2,0.1907877604166666,0.0036950906117757,9.382989516182722,23.80589222672266,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,3,0.1805013020833333,0.0018765370051066,19.33081934748284,46.938879386438906,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,4,0.1595703125,0.0015007813771565,15.532891326219868,45.38507389036054,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,5,0.1987630208333333,0.0044377406438191,7.1391734585645485,18.913975584807144,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,6,0.18564453125,0.0012773275375366,25.55323887262942,116.57884480782973,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,7,0.1697591145833333,0.002160088221232,9.874347690263424,50.41982067485134,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,8,0.1961588541666666,0.0025461117426554,9.601498191868046,27.96798651761945,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,9,0.1929036458333333,0.0048012733459472,4.887148689752928,17.36469772335067,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,10,0.197265625,0.0029691298802693,11.249812853193966,46.46465789665884,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,11,0.1731119791666666,0.00310005346934,5.346890473632034,27.47814456832961,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,12,0.17421875,0.0020619948705037,7.380948786931937,38.704975346106494,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,13,0.1795247395833333,0.0042496681213378,10.954353135173564,51.32914275831744,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,14,0.1946614583333333,0.0020042578379313,13.815012626686036,50.89941065660079,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,15,0.2341471354166666,0.0018756786982218,154.7240399999789,277.33872782106937,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,16,0.2253255208333333,0.0036983092625935,6.770588592429196,16.699562790940803,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,17,0.22216796875,0.0015679121017456,49.17671417472128,117.237546614818,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,18,0.2311197916666666,0.0030385971069335,20.277858885056546,46.06248455998468,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,19,0.2009765624999999,0.0038917462031046,7.783500461664272,24.948756099913613,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,20,0.2295247395833333,0.0063789765040079,2.1900190893168574,10.091358498089834,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,21,0.2434244791666666,0.0059537887573242,24.88372234718698,100.20676210798958,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,22,0.2265299479166666,0.0055500745773315,4.415400905050874,19.48190631890312,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,23,0.251953125,0.0069171428680419,12.194808063586123,38.71217708566863,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,24,0.2574544270833333,0.0035889625549316,7.136914261741733,25.708929351847186,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,25,0.2167317708333333,0.0049868027369181,19.40550119382385,89.71714143371938,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,26,0.2228841145833333,0.0078292846679687,3.862394466801463,13.083157949671108,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,27,0.23291015625,0.0060808817545572,10.385141924727709,34.59956759693546,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,28,0.2185546874999999,0.0103161732355753,2.132404109493821,8.529616437975283,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,29,0.2408854166666666,0.0049357334772745,6.011620484635897,15.070226694361224,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,30,0.2818359374999999,0.005290667215983,8.764920831602087,21.711408307822488,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,31,0.2642578124999999,0.0044362783432006,9.341387455935662,26.191973446286173,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,32,0.2771809895833333,0.0031814654668172,12.703070804670528,26.103446211984068,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,33,0.2485677083333333,0.0048767328262329,8.61431885114258,27.214529660514614,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,34,0.2546875,0.0036258300145467,56.81527169001211,162.4792560543241,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,35,0.2333658854166666,0.0086010773976643,5.461989364655351,17.640353094688223,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,36,0.2584635416666667,0.0058854500452677,36.307024400183785,80.42262390684351,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,37,0.2655598958333333,0.0069167534510294,5.755906825151774,15.422852028442968,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,38,0.2677083333333334,0.0032341480255126,20.335761098280752,70.47897664545886,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,39,0.2367513020833333,0.0071913798650105,8.128240900220234,25.983720910540093,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,40,0.2566731770833333,0.0047260999679565,12.593509639870971,31.69135942341157,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,41,0.2767252604166667,0.0049563884735107,18.23063186094992,47.82799172579004,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,42,0.2754557291666666,0.0052370389302571,4.334929035446708,12.434875771117056,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,43,0.2921223958333334,0.0057207345962524,14.45638197182653,34.30295643117204,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,44,0.2962565104166666,0.0015363216400146,30.88133570594292,69.28492264972876,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,45,0.2990885416666666,0.0024359226226806,48.255501397297614,105.92120197503549,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,46,0.28212890625,0.0065712054570515,5.329132827174044,15.483346253780269,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,47,0.276171875,0.0040517091751098,27.0711704156066,74.73154168715197,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,48,0.2678059895833333,0.0072341362635294,3.934666382511799,16.67453247013312,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,49,0.2531901041666667,0.0057600418726603,5.7832306344855136,18.88160972250393,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,50,0.29140625,0.0043815930684407,19.275086874243083,49.16350174997647,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,51,0.278515625,0.0067270358403523,7.4170772522993555,19.621324692715028,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,52,0.2638346354166667,0.0075150887171427,4.8850467947981056,17.307889841729224,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,53,0.2541015625,0.0081650972366333,5.749096871692938,22.43221091487273,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,54,0.2642252604166666,0.0057743787765502,15.730645425362326,40.21996560475585,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,55,0.2908854166666666,0.0076304594675699,28.390088394547263,80.20703717891705,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,56,0.2806315104166666,0.003511627515157,21.7021556623797,61.40557581958296,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,57,0.2754557291666666,0.006459633509318,6.011850318446884,15.490541320007916,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,58,0.3029296875,0.0035969257354736,15.05771458833818,32.7979643019731,beta
cifar10,cifar10_noisy_clients_extended,fedoui_align,59,0.2654296875,0.0059135754903157,13.33045729798327,33.33753679820431,beta
cifar10,cifar10_noisy_clients_extended,fedprox,0,0.1615234375,0.0082908312479654,,,
cifar10,cifar10_noisy_clients_extended,fedprox,1,0.1369791666666666,0.0029045343399047,,,
cifar10,cifar10_noisy_clients_extended,fedprox,2,0.1428385416666666,0.0020770549774169,,,
cifar10,cifar10_noisy_clients_extended,fedprox,3,0.1402018229166666,0.0017135779062906,,,
cifar10,cifar10_noisy_clients_extended,fedprox,4,0.1376627604166666,0.0012775341669718,,,
cifar10,cifar10_noisy_clients_extended,fedprox,5,0.1568684895833333,0.0026090383529663,,,
cifar10,cifar10_noisy_clients_extended,fedprox,6,0.1609049479166666,0.0004029035568237,,,
cifar10,cifar10_noisy_clients_extended,fedprox,7,0.1435221354166666,0.001319932937622,,,
cifar10,cifar10_noisy_clients_extended,fedprox,8,0.15224609375,0.0012499491373697,,,
cifar10,cifar10_noisy_clients_extended,fedprox,9,0.1536132812499999,0.0017609278361002,,,
cifar10,cifar10_noisy_clients_extended,fedprox,10,0.1693359375,0.0019468148549397,,,
cifar10,cifar10_noisy_clients_extended,fedprox,11,0.1513346354166666,0.001148239771525,,,
cifar10,cifar10_noisy_clients_extended,fedprox,12,0.15400390625,0.0005572319030761,,,
cifar10,cifar10_noisy_clients_extended,fedprox,13,0.16298828125,0.0038127422332763,,,
cifar10,cifar10_noisy_clients_extended,fedprox,14,0.191015625,0.0007264773050944,,,
cifar10,cifar10_noisy_clients_extended,fedprox,15,0.2081705729166666,0.0021818796793619,,,
cifar10,cifar10_noisy_clients_extended,fedprox,16,0.1856770833333333,0.0030129830042521,,,
cifar10,cifar10_noisy_clients_extended,fedprox,17,0.1963216145833333,0.0016863981882731,,,
cifar10,cifar10_noisy_clients_extended,fedprox,18,0.1868489583333333,0.0016897042592366,,,
cifar10,cifar10_noisy_clients_extended,fedprox,19,0.1922200520833333,0.002288007736206,,,
cifar10,cifar10_noisy_clients_extended,fedprox,20,0.1957356770833333,0.0025871833165486,,,
cifar10,cifar10_noisy_clients_extended,fedprox,21,0.1921874999999999,0.0039274454116821,,,
cifar10,cifar10_noisy_clients_extended,fedprox,22,0.1867838541666666,0.0017057418823242,,,
cifar10,cifar10_noisy_clients_extended,fedprox,23,0.2233723958333333,0.0032173156738281,,,
cifar10,cifar10_noisy_clients_extended,fedprox,24,0.23603515625,0.0029516855875651,,,
cifar10,cifar10_noisy_clients_extended,fedprox,25,0.1891927083333333,0.003646715482076,,,
cifar10,cifar10_noisy_clients_extended,fedprox,26,0.2049153645833333,0.0045726855595906,,,
cifar10,cifar10_noisy_clients_extended,fedprox,27,0.2198567708333333,0.0032185872395833,,,
cifar10,cifar10_noisy_clients_extended,fedprox,28,0.21298828125,0.0051746368408203,,,
cifar10,cifar10_noisy_clients_extended,fedprox,29,0.2151041666666666,0.0030780553817749,,,
cifar10,cifar10_noisy_clients_extended,fedprox,30,0.2361328124999999,0.0035375833511352,,,
cifar10,cifar10_noisy_clients_extended,fedprox,31,0.23427734375,0.0020450115203857,,,
cifar10,cifar10_noisy_clients_extended,fedprox,32,0.2537434895833333,0.0020560503005981,,,
cifar10,cifar10_noisy_clients_extended,fedprox,33,0.2398111979166667,0.0025313138961791,,,
cifar10,cifar10_noisy_clients_extended,fedprox,34,0.2312499999999999,0.0020834366480509,,,
cifar10,cifar10_noisy_clients_extended,fedprox,35,0.2186197916666666,0.0044800519943237,,,
cifar10,cifar10_noisy_clients_extended,fedprox,36,0.2390299479166666,0.0046360890070597,,,
cifar10,cifar10_noisy_clients_extended,fedprox,37,0.2421875,0.0048716783523559,,,
cifar10,cifar10_noisy_clients_extended,fedprox,38,0.24609375,0.0020907243092854,,,
cifar10,cifar10_noisy_clients_extended,fedprox,39,0.20576171875,0.0058469931284586,,,
cifar10,cifar10_noisy_clients_extended,fedprox,40,0.2406575520833333,0.0027249495188395,,,
cifar10,cifar10_noisy_clients_extended,fedprox,41,0.2686197916666666,0.0028982718785603,,,
cifar10,cifar10_noisy_clients_extended,fedprox,42,0.2694986979166667,0.0039503574371337,,,
cifar10,cifar10_noisy_clients_extended,fedprox,43,0.2642578124999999,0.0027843713760375,,,
cifar10,cifar10_noisy_clients_extended,fedprox,44,0.2612955729166666,0.0015926281611124,,,
cifar10,cifar10_noisy_clients_extended,fedprox,45,0.2584635416666667,0.0020387411117553,,,
cifar10,cifar10_noisy_clients_extended,fedprox,46,0.2628255208333333,0.0054868221282958,,,
cifar10,cifar10_noisy_clients_extended,fedprox,47,0.27158203125,0.003392227490743,,,
cifar10,cifar10_noisy_clients_extended,fedprox,48,0.2695963541666666,0.0053281784057617,,,
cifar10,cifar10_noisy_clients_extended,fedprox,49,0.2419270833333333,0.0033146142959594,,,
cifar10,cifar10_noisy_clients_extended,fedprox,50,0.2714192708333333,0.0030764102935791,,,
cifar10,cifar10_noisy_clients_extended,fedprox,51,0.2680338541666666,0.0031372547149658,,,
cifar10,cifar10_noisy_clients_extended,fedprox,52,0.246484375,0.0044448693593343,,,
cifar10,cifar10_noisy_clients_extended,fedprox,53,0.2501953125,0.0067341963450113,,,
cifar10,cifar10_noisy_clients_extended,fedprox,54,0.2606119791666667,0.0039107163747151,,,
cifar10,cifar10_noisy_clients_extended,fedprox,55,0.3002278645833333,0.0085837841033935,,,
cifar10,cifar10_noisy_clients_extended,fedprox,56,0.2610026041666666,0.0030907154083251,,,
cifar10,cifar10_noisy_clients_extended,fedprox,57,0.27236328125,0.0030208667119344,,,
cifar10,cifar10_noisy_clients_extended,fedprox,58,0.2644856770833333,0.0020196199417114,,,
cifar10,cifar10_noisy_clients_extended,fedprox,59,0.2609375,0.0043139537175496,,,
